,ID,,,,STUDY TITLE,,,,COMPKEY,,"UNITID/
UNITID2",,,"DIR
FLOW",LANE,START DATE,AMPK,,PMPK,AWDT,,ADT,,,"WEEK
DAYS",DAYS
,217421,,,,"12TH AVE, N/O E JEFFERSON ST",,,,1529,,00320/0050,,,S,STANDARD,31-Aug-2009,288,,440,"5,083",,"4,615",,,5,7
,214840,,,,"12TH AVE, N/O E MADISON ST",,,,1536,,00320/0140,,,S,STANDARD,20-Aug-2008,435,,548,"7,057",,"6,565",,,5,7
,208709,,,,"12TH AVE, N/O E MARION ST",,,,1534,,00320/0090,,,S,STANDARD,31-Jan-2006,431,,568,"6,457",,"5,863",,,5,7
,300656,,,,"12TH AVE, N/O E MARION ST",,,,1534,,00320/0090,,,S,STANDARD,29-Sep-2010,394,,521,"6,136",,"5,764",,,5,7
,214845,,,,"12TH AVE, N/O E PIKE ST",,,,1546,,00320/0150,,,S,STANDARD,20-Aug-2008,363,,474,"5,484",,"5,100",,,5,7
,214895,,,,"12TH AVE, N/O E PINE ST",,,,1547,,00320/0160,,,S,STANDARD,27-Aug-2008,372,,487,"5,628",,"5,243",,,4,6
,206989,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,23-May-2005,598,,532,"6,379",,0,,,5,5
,206990,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,23-May-2005,357,,533,"5,998",,"5,678",,,5,7
,208794,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,13-Feb-2006,679,,544,"6,604",,"5,926",,,5,7
,208795,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,13-Feb-2006,382,,583,"6,086",,"5,534",,,5,7
,211761,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,16-Apr-2007,607,,499,"6,473",,"5,894",,,5,7
,211762,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,16-Apr-2007,386,,610,"6,326",,"5,863",,,5,7
,214649,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,17-Jul-2008,564,,534,"6,561",,"6,126",,,5,7
,214650,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,17-Jul-2008,393,,680,"6,712",,"6,142",,,5,7
,217288,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,06-Aug-2009,511,,507,"6,378",,0,,,5,5
,217289,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,06-Aug-2009,359,,556,"5,984",,"5,580",,,5,7
,301017,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,04-Nov-2010,369,,575,"6,137",,"5,727",,,5,7
,301363,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,TOTAL,STANDARD,09-Dec-2010,876,,"1,109","12,684",,"11,903",,,5,7
,301200,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,09-Dec-2010,564,,558,"6,547",,"6,176",,,5,7
,303867,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,N,STANDARD,24-Aug-2011,493,,480,"5,991",,"5,745",,,5,7
,303868,,,,"12TH AVE, N/O E YESLER WAY",,,,1523,,00320/0010,,,S,STANDARD,24-Aug-2011,525,,722,"8,881",,"8,576",,,5,7
,208712,,,,"12TH AVE, S/O E CHERRY ST",,,,1531,,00320/0060,,,N,STANDARD,31-Jan-2006,484,,516,"6,118",,"5,488",,,5,7
,214835,,,,"12TH AVE, S/O E COLUMBIA ST",,,,1532,,00320/0070,,,N,STANDARD,20-Aug-2008,489,,568,"6,704",,"6,132",,,5,7
,208716,,,,"12TH AVE, S/O E JEFFERSON ST",,,,1528,,00320/0045,,,N,STANDARD,31-Jan-2006,526,,531,"6,026",,"5,355",,,5,7
,217420,,,,"12TH AVE, S/O E JEFFERSON ST",,,,1528,,00320/0045,,,N,STANDARD,31-Aug-2009,402,,498,"6,019",,"5,437",,,5,7
,214839,,,,"12TH AVE, S/O E MADISON ST",,,,1535,,00320/0110,,,N,STANDARD,20-Aug-2008,487,,634,"7,055",,"6,386",,,5,7
,208708,,,,"12TH AVE, S/O E MARION ST",,,,1533,,00320/0080,,,N,STANDARD,31-Jan-2006,523,,668,"7,258",,"6,589",,,5,7
,300655,,,,"12TH AVE, S/O E MARION ST",,,,1533,,00320/0080,,,N,STANDARD,29-Sep-2010,500,,627,"7,213",,"6,719",,,5,7
,214844,,,,"12TH AVE, S/O E PIKE ST",,,,1536,,00320/0140,,,N,STANDARD,20-Aug-2008,352,,512,"5,579",,"5,173",,,5,7
,214894,,,,"12TH AVE, S/O E PINE ST",,,,1546,,00320/0150,,,N,STANDARD,27-Aug-2008,357,,542,"5,724",,"5,314",,,4,6
,215457,,,,"13TH AVE S, N/O S ALBRO PL",,,,1810,,00400/0623,,,S,STANDARD,18-Nov-2008,292,,493,"4,597",,"4,171",,,5,7
,308726,,,,"13TH AVE S, N/O S OREGON ST",,,,1794,,00400/0430,,,S,STANDARD,31-Jul-2012,17,,18,151,,145,,,5,7
,211586,,,,"13TH AVE S, S/O AIRPORT WAY S",,,,1808,,00400/0610,,,N,STANDARD,22-Mar-2007,255,,243,"2,940",,0,,,5,6
,306593,,,,"13TH AVE S, S/O S ANGELINE ST",,,,1798,,00400/0480,,,TOTAL,STANDARD,28-Feb-2012,109,,83,759,,671,,,5,7
,306588,,,,"13TH AVE S, S/O S BENNETT ST",,,,1805,,00400/0530,,,TOTAL,STANDARD,28-Feb-2012,93,,65,651,,638,,,5,7
,308099,,,,"13TH AVE S, S/O S OREGON ST",,,,1795,,00400/0450,,,TOTAL,STANDARD,11-Jun-2012,119,,83,790,,695,,,5,7
,308725,,,,"13TH AVE S, S/O S OREGON ST",,,,1795,,00400/0450,,,TOTAL,STANDARD,31-Jul-2012,72,,111,957,,870,,,5,7
,308724,,,,"13TH AVE S, S/O S OREGON ST",,,,1795,,00400/0450,,,N,STANDARD,31-Jul-2012,45,,63,506,,453,,,5,7
,310975,,,,"13TH AVE S, S/O S OREGON ST",,,,1795,,00400/0450,,,TOTAL,STANDARD,22-Apr-2013,141,,93,885,,767,,,5,7
,308731,,,,"13TH AVE S, S/O S SNOQUALMIE ST",,,,1796,,00400/0460,,,N,STANDARD,31-Jul-2012,29,,47,358,,320,,,5,7
,206886,,,,"13TH AVE SW, S/O SW FLORIDA ST",,,,1813,,00405/0240,,,N,STANDARD,11-May-2005,56,,51,569,,487,,,5,7
,206889,,,,"13TH AVE SW, S/O SW FLORIDA ST",,,,1813,,00405/0240,,,S,STANDARD,11-May-2005,46,,26,277,,217,,,5,7
,206887,,,,"13TH AVE SW, S/O SW FLORIDA ST",,,,1813,,00405/0240,,,TOTAL,STANDARD,11-May-2005,91,,66,841,,699,,,5,7
,300486,,,,"13TH AVE W, N/O W NICKERSON ST",,,,1839,,00410/0400,,,S,STANDARD,04-Aug-2010,114,,148,"1,169",,921,,,5,7
,308616,,,,"13TH AVE W, N/O W NICKERSON ST",,,,1839,,00410/0400,,,S,STANDARD,19-Jul-2012,108,,152,"1,188",,945,,,5,7
,300484,,,,"13TH AVE W, S/O W NICKERSON ST",,,,1838,,00410/0380,,,N,STANDARD,04-Aug-2010,38,,39,361,,335,,,5,7
,308615,,,,"13TH AVE W, S/O W NICKERSON ST",,,,1838,,00410/0380,,,N,STANDARD,19-Jul-2012,61,,61,565,,509,,,5,7
,210348,,,,"14 AVE S (PARKING LOT), NE/O EAST MARGINAL WAY S",,,,,,,,,SW,STANDARD,21-Sep-2006,196,,300,"2,490",,"1,982",,,5,7
,206872,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,09-May-2005,742,,"1,038","12,731",,"12,223",,,5,7
,209417,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,02-May-2006,721,,"1,122","12,935",,"12,317",,,5,7
,212062,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,23-May-2007,689,,971,"12,309",,"11,498",,,4,6
,214123,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,07-May-2008,684,,"1,010","12,328",,"11,918",,,5,7
,216577,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,07-May-2009,652,,"1,011","11,756",,"10,987",,,5,7
,218767,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,10-May-2010,730,,"1,046","12,442",,"11,848",,,5,7
,218767,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,10-May-2010,730,,"1,046","12,442",,"11,848",,,5,7
,302763,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,09-May-2011,"1,241",,"1,508","18,308",,"17,325",,,5,7
,302763,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,09-May-2011,"1,241",,"1,508","18,308",,"17,325",,,5,7
,311010,,,,"145TH ST OFF RP, S/O 5TH AVE NE",,,,492236,,07440/1380,,,N,STANDARD,02-May-2013,895,,"1,065","13,917",,"13,194",,,5,7
,302777,,,,"145TH ST ON RP, N/O I5 SB",,,,492239,,07445/1380,,,S,STANDARD,09-May-2011,"2,096",,805,"15,800",,"14,789",,,5,7
,311019,,,,"145TH ST ON RP, N/O I5 SB",,,,492239,,07445/1380,,,S,STANDARD,02-May-2013,"1,541",,714,"12,622",,"12,012",,,5,7
,218788,,,,"145TH ST ON RP, S/O NE 145TH ST",,,,492239,,07445/1380,,,S,STANDARD,10-May-2010,"1,624",,751,"13,803",,"12,774",,,5,7
,213464,,,,"14TH AVE NW, N/O NW 46TH ST",,,,1886,,00460/0460,,,N,STANDARD,06-Feb-2008,90,,104,933,,865,,,5,7
,213465,,,,"14TH AVE NW, N/O NW 46TH ST",,,,1886,,00460/0460,,,S,STANDARD,13-Feb-2008,193,,269,"2,809",,"2,562",,,4,6
,218546,,,,"14TH AVE NW, N/O NW 46TH ST",,,,1886,,00460/0460,,,S,STANDARD,23-Mar-2010,220,,329,"3,312",,"3,178",,,5,7
,308805,,,,"14TH AVE NW, N/O NW 46TH ST",,,,1886,,00460/0460,,,S,STANDARD,07-Aug-2012,281,,317,"3,278",,"3,220",,,5,7
,306346,,,,"14TH AVE NW, N/O NW 58TH ST",,,,1898,,00460/0580,,,S,STANDARD,22-Feb-2012,378,,243,"3,048",,"2,918",,,5,7
,306345,,,,"14TH AVE NW, N/O NW 58TH ST",,,,1898,,00460/0580,,,N,STANDARD,22-Feb-2012,159,,447,"2,697",,"2,676",,,5,7
,304180,,,,"14TH AVE NW, N/O NW 95TH ST",,,,1916,,00460/0950,,,TOTAL,STANDARD,27-Oct-2011,35,,55,469,,464,,,5,7
,217767,,,,"14TH AVE NW, N/O NW BALLARD WAY",,,,1887,,00460/0470,,,S,STANDARD,26-Oct-2009,237,,288,"3,016",,"3,067",,,5,7
,300268,,,,"14TH AVE NW, N/O NW LEARY WAY",,,,1888,,00460/0480,,,S,STANDARD,29-Jun-2010,281,,366,"3,729",,"3,351",,,4,6
,213463,,,,"14TH AVE NW, S/O NW 46TH ST",,,,1885,,00460/0450,,,S,STANDARD,06-Feb-2008,72,,78,729,,673,,,5,7
,213462,,,,"14TH AVE NW, S/O NW 46TH ST",,,,1885,,00460/0450,,,N,STANDARD,13-Feb-2008,51,,66,519,,476,,,4,6
,218545,,,,"14TH AVE NW, S/O NW 46TH ST",,,,1885,,00460/0450,,,N,STANDARD,23-Mar-2010,52,,70,537,,516,,,5,7
,308802,,,,"14TH AVE NW, S/O NW 64TH ST",,,,1903,,00460/0630,,,N,STANDARD,07-Aug-2012,39,,55,497,,474,,,5,7
,217766,,,,"14TH AVE NW, S/O NW BALLARD WAY",,,,1886,,00460/0460,,,N,STANDARD,26-Oct-2009,121,,166,"1,496",,"1,461",,,5,7
,300266,,,,"14TH AVE NW, S/O NW LEARY WAY",,,,1887,,00460/0470,,,N,STANDARD,29-Jun-2010,170,,264,"2,430",,"2,211",,,4,6
,213889,,,,"14TH AVE S, N/O BEACON AVE S",,,,1932,,00465/0230,,,S,STANDARD,15-Apr-2008,291,,507,"4,946",,"4,936",,,5,7
,311364,,,,"14TH AVE S, N/O BEACON AVE S",,,,1932,,00465/0230,,,S,STANDARD,22-May-2013,304,,437,"4,372",,"3,977",,,4,6
,210350,,,,"14TH AVE S, N/O S CLOVERDALE ST",,,,1955,,00465/0850,,,S,STANDARD,21-Sep-2006,573,,"1,015","9,898",,"8,584",,,5,7
,212069,,,,"14TH AVE S, N/O S COLLEGE ST",,,,1931,,00465/0220,,,S,STANDARD,24-May-2007,290,,452,"4,486",,"4,111",,,4,6
,206825,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,03-May-2005,823,,561,"8,619",,"7,511",,,5,7
,206826,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,03-May-2005,484,,772,"8,565",,"7,527",,,5,7
,209465,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,04-May-2006,902,,567,"8,860",,"7,756",,,5,7
,209464,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,04-May-2006,499,,847,"8,684",,"7,634",,,5,7
,211883,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,02-May-2007,929,,553,"8,786",,"7,611",,,5,7
,211884,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,02-May-2007,501,,835,"8,616",,"7,495",,,5,7
,214029,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,05-May-2008,528,,851,"8,885",,"7,811",,,5,7
,214028,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,05-May-2008,"1,007",,567,"9,222",,"7,993",,,5,7
,216548,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,05-May-2009,665,,461,"7,163",,"6,245",,,5,7
,216549,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,05-May-2009,435,,745,"7,382",,"6,459",,,5,7
,218740,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,04-May-2010,681,,501,"7,483",,"6,433",,,5,7
,218741,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,04-May-2010,434,,731,"7,611",,0,,,5,5
,302818,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,03-May-2011,205,,327,"2,951",,"2,433",,,5,7
,302817,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,03-May-2011,476,,383,"5,454",,"4,820",,,5,7
,307909,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,02-May-2012,363,,540,"5,583",,0,,,5,5
,307908,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,02-May-2012,506,,392,"5,554",,"4,990",,,5,7
,311147,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,S,STANDARD,08-May-2013,397,,510,"5,684",,"4,945",,,5,7
,311146,,,,"14TH AVE S, N/O S DIRECTOR ST",,,,1960,,00465/0900,,,N,STANDARD,08-May-2013,495,,404,"5,746",,"5,062",,,5,7
,212196,,,,"14TH AVE S, N/O S MAIN ST",,,,1921,,00465/0020,,,S,STANDARD,18-Jun-2007,219,,348,"3,548",,"3,279",,,5,7
,308721,,,,"14TH AVE S, N/O S NEVADA ST",,,,1946,,00465/0410,,,S,STANDARD,31-Jul-2012,12,,14,125,,128,,,5,7
,210354,,,,"14TH AVE S, N/O S TRENTON ST",,,,1957,,00465/0870,,,S,STANDARD,21-Sep-2006,480,,785,"8,586",,"7,616",,,5,7
,213888,,,,"14TH AVE S, S/O BEACON AVE S",,,,1933,,00465/0240,,,N,STANDARD,15-Apr-2008,103,,75,901,,839,,,5,7
,311363,,,,"14TH AVE S, S/O BEACON AVE S",,,,1933,,00465/0240,,,N,STANDARD,22-May-2013,163,,86,"1,133",,997,,,4,6
,208798,,,,"14TH AVE S, S/O E YESLER WAY",,,,1920,,00465/0010,,,N,STANDARD,13-Feb-2006,401,,393,"5,099",,"4,733",,,5,7
,210347,,,,"14TH AVE S, S/O EAST MARGINAL WAY S",,,,1954,,00465/0770,,,N,STANDARD,21-Sep-2006,177,,295,"1,949",,"1,464",,,5,7
,210349,,,,"14TH AVE S, S/O S CLOVERDALE ST",,,,1956,,00465/0860,,,N,STANDARD,21-Sep-2006,819,,582,"8,753",,"7,673",,,5,7
,211830,,,,"14TH AVE S, S/O S COLLEGE ST",,,,1932,,00465/0230,,,N,STANDARD,26-Apr-2007,372,,371,"4,339",,"4,095",,,5,7
,306596,,,,"14TH AVE S, S/O S DAKOTA ST",,,,1946,,00465/0410,,,TOTAL,STANDARD,28-Feb-2012,27,,29,275,,260,,,5,7
,310974,,,,"14TH AVE S, S/O S DAKOTA ST",,,,1946,,00465/0410,,,TOTAL,STANDARD,22-Apr-2013,38,,32,335,,309,,,5,7
,304038,,,,"14TH AVE S, S/O S HOLGATE ST",,,,1928,,00465/0190,,,N,STANDARD,04-Oct-2011,231,,224,"2,767",,"2,612",,,5,7
,311318,,,,"14TH AVE S, S/O S HOLGATE ST",,,,1928,,00465/0190,,,TOTAL,STANDARD,16-May-2013,427,,582,"6,007",,"5,560",,,5,7
,311437,,,,"14TH AVE S, S/O S HOLGATE ST",,,,1928,,00465/0190,,,TOTAL,STANDARD,16-May-2013,427,,582,"6,007",,"5,549",,,5,7
,212195,,,,"14TH AVE S, S/O S MAIN ST",,,,1922,,00465/0030,,,N,STANDARD,18-Jun-2007,369,,350,"5,079",,"4,850",,,5,7
,308720,,,,"14TH AVE S, S/O S NEVADA ST",,,,1947,,00465/0430,,,N,STANDARD,31-Jul-2012,13,,24,179,,159,,,5,7
,302706,,,,"14TH AVE S, S/O S PLUM ST",,,,1929,,00465/0200,,,TOTAL,STANDARD,04-Apr-2011,437,,688,"6,472",,"6,009",,,5,7
,210353,,,,"14TH AVE S, S/O S TRENTON ST",,,,1958,,00465/0880,,,N,STANDARD,21-Sep-2006,880,,597,"9,043",,"7,956",,,5,7
,205842,,,,"14TH AVE, N/O E CHERRY ST",,,,1846,,00445/0070,,,S,STANDARD,04-Jan-2005,229,,291,"3,229",,"2,844",,,5,7
,215057,,,,"14TH AVE, N/O E CHERRY ST",,,,1846,,00445/0070,,,S,STANDARD,17-Sep-2008,240,,285,"3,087",,"2,765",,,5,7
,205846,,,,"14TH AVE, N/O E UNION ST",,,,1850,,00445/0140,,,S,STANDARD,04-Jan-2005,221,,305,"3,150",,0,,,5,5
,214967,,,,"14TH AVE, N/O E UNION ST",,,,1850,,00445/0140,,,S,STANDARD,03-Sep-2008,218,,284,"2,998",,"2,780",,,5,7
,206987,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,23-May-2005,368,,405,"4,982",,0,,,5,5
,206988,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,23-May-2005,207,,301,"3,262",,0,,,5,5
,206986,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,TOTAL,STANDARD,23-May-2005,565,,684,"8,236",,"7,461",,,5,7
,208799,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,13-Feb-2006,420,,406,"5,021",,"4,564",,,5,7
,208802,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,13-Feb-2006,199,,316,"3,034",,"2,706",,,5,7
,208800,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,TOTAL,STANDARD,13-Feb-2006,606,,706,"8,055",,"7,260",,,5,7
,211785,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,16-Apr-2007,184,,307,"3,089",,0,,,5,6
,211783,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,16-Apr-2007,406,,396,"4,961",,0,,,5,6
,211784,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,TOTAL,STANDARD,16-Apr-2007,578,,688,"8,048",,"7,465",,,5,7
,214651,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,17-Jul-2008,358,,387,"4,852",,"4,571",,,5,7
,214654,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,17-Jul-2008,179,,300,"2,949",,"2,731",,,5,7
,214652,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,TOTAL,STANDARD,17-Jul-2008,517,,662,"7,802",,"7,302",,,5,7
,217290,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,06-Aug-2009,358,,397,"5,043",,"4,722",,,5,7
,217291,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,06-Aug-2009,191,,306,"3,134",,"2,926",,,5,7
,301018,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,04-Nov-2010,659,,692,"8,617",,"7,959",,,5,7
,301019,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,04-Nov-2010,210,,360,"3,389",,"3,115",,,5,7
,303676,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,20-Jul-2011,198,,323,"3,255",,"2,983",,,5,7
,303675,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,20-Jul-2011,367,,375,"5,055",,"4,713",,,5,7
,311957,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,S,STANDARD,20-Sep-2013,134,,313,"2,291",,0,,,5,5
,311956,,,,"14TH AVE, N/O E YESLER WAY",,,,1840,,00445/0010,,,N,STANDARD,20-Sep-2013,447,,371,"5,089",,"4,877",,,5,7
,205841,,,,"14TH AVE, S/O E CHERRY ST",,,,1845,,00445/0050,,,N,STANDARD,04-Jan-2005,103,,126,"1,270",,"1,185",,,5,7
,214963,,,,"14TH AVE, S/O E CHERRY ST",,,,1845,,00445/0050,,,N,STANDARD,03-Sep-2008,326,,382,"4,366",,"3,930",,,5,7
,205845,,,,"14TH AVE, S/O E UNION ST",,,,1849,,00445/0110,,,N,STANDARD,04-Jan-2005,325,,395,"4,072",,"3,622",,,5,7
,214966,,,,"14TH AVE, S/O E UNION ST",,,,1849,,00445/0110,,,N,STANDARD,03-Sep-2008,294,,385,"3,972",,"3,632",,,5,7
,210314,,,,"15TH AV W OFF RP, SW/O 15TH AV W ON RP",,,,11972,,00600/0364,,,NE,STANDARD,18-Sep-2006,196,,227,"2,700",,"2,513",,,5,7
,217339,,,,"15TH AV W ON RP, SE/O NICKERSON TURN RD",,,,2204,,00601/0370,,,NW,STANDARD,17-Aug-2009,391,,534,"5,705",,"5,352",,,5,7
,217338,,,,"15TH AV W ON RP, SE/O W NICKERSON ST",,,,2203,,00601/0364,,,NW,STANDARD,17-Aug-2009,227,,175,"2,507",,"2,325",,,5,7
,217336,,,,"15TH AV W ON RP, SE/O W NICKERSON ST",,,,2203,,00601/0364,,,SE,STANDARD,17-Aug-2009,628,,971,"8,857",,"8,123",,,5,7
,217337,,,,"15TH AV W ON RP, SE/O W NICKERSON ST",,,,2203,,00601/0364,,,TOTAL,STANDARD,17-Aug-2009,761,,"1,045","11,294",,"10,389",,,5,7
,217193,,,,"15TH AVE E, N/O E ALOHA ST",,,,2014,,00550/0090,,,S,STANDARD,27-Jul-2009,62,,128,536,,383,,,4,6
,215110,,,,"15TH AVE E, N/O E DENNY WAY",,,,2001,,00550/0010,,,S,STANDARD,29-Sep-2008,339,,332,"4,563",,"4,218",,,5,7
,306590,,,,"15TH AVE E, N/O E PROSPECT N ST",,,,2017,,00550/0110,,,N,STANDARD,29-Feb-2012,135,,250,"1,744",,"1,246",,,5,7
,214976,,,,"15TH AVE E, N/O E REPUBLICAN N ST",,,,2009,,00550/0050,,,S,STANDARD,04-Sep-2008,296,,340,"4,164",,"3,946",,,5,7
,217192,,,,"15TH AVE E, S/O E ALOHA ST",,,,2013,,00550/0080,,,N,STANDARD,27-Jul-2009,57,,139,514,,367,,,4,6
,214975,,,,"15TH AVE E, S/O E REPUBLICAN S ST",,,,2007,,00550/0040,,,N,STANDARD,04-Sep-2008,276,,386,"4,348",,"4,154",,,5,7
,211403,,,,"15TH AVE NE, N/O LAKE CITY WAY NE",,,,2059,,00555/0802,,,N,STANDARD,21-Feb-2007,203,,596,"4,365",,"4,116",,,5,7
,211405,,,,"15TH AVE NE, N/O LAKE CITY WAY NE",,,,2059,,00555/0802,,,S,STANDARD,21-Feb-2007,580,,320,"4,583",,"4,211",,,5,7
,211404,,,,"15TH AVE NE, N/O LAKE CITY WAY NE",,,,2059,,00555/0802,,,TOTAL,STANDARD,21-Feb-2007,698,,900,"8,948",,"8,326",,,5,7
,209908,,,,"15TH AVE NE, N/O NE 115TH ST",,,,2082,,00555/1150,,,S,STANDARD,17-Jul-2006,335,,230,"3,097",,"2,803",,,5,7
,217065,,,,"15TH AVE NE, N/O NE 115TH ST",,,,2082,,00555/1150,,,N,STANDARD,09-Jul-2009,160,,432,"3,399",,"3,090",,,5,7
,217066,,,,"15TH AVE NE, N/O NE 115TH ST",,,,2082,,00555/1150,,,S,STANDARD,09-Jul-2009,272,,248,"2,957",,"2,697",,,5,7
,302615,,,,"15TH AVE NE, N/O NE 120TH ST",,,,2085,,00555/1200,,,S,STANDARD,19-Apr-2011,653,,566,"7,127",,"6,627",,,5,7
,207009,,,,"15TH AVE NE, N/O NE 125TH ST",,,,2087,,00555/1250,,,S,STANDARD,24-May-2005,"1,043",,637,"9,159",,"8,238",,,4,6
,218107,,,,"15TH AVE NE, N/O NE 125TH ST",,,,2087,,00555/1250,,,S,STANDARD,07-Jan-2010,984,,572,"8,132",,"7,510",,,5,7
,312032,,,,"15TH AVE NE, N/O NE 130TH ST",,,,2089,,00555/1300,,,S,STANDARD,25-Sep-2013,"1,143",,677,"9,232",,"8,483",,,5,7
,312033,,,,"15TH AVE NE, N/O NE 130TH ST",,,,2089,,00555/1300,,,N,STANDARD,25-Sep-2013,372,,965,"7,393",,"6,908",,,5,7
,218842,,,,"15TH AVE NE, N/O NE 135TH ST",,,,2093,,00555/1350,,,S,STANDARD,19-May-2010,886,,569,"7,789",,"7,326",,,5,7
,218114,,,,"15TH AVE NE, N/O NE 143RD ST",,,,2096,,00555/1420,,,S,STANDARD,11-Jan-2010,778,,558,"7,284",,"6,811",,,5,7
,218322,,,,"15TH AVE NE, N/O NE 145TH ST",,,,,,,,,S,STANDARD,12-Jan-2010,690,,567,"7,277",,"6,983",,,4,6
,208253,,,,"15TH AVE NE, N/O NE 43RD ST",,,,2034,,00555/0430,,,S,STANDARD,07-Nov-2005,856,,603,"8,264",,"7,439",,,4,6
